date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:06	40128/40128	---M--	200	added ('OK')	font/woff2	etag:%2267e24a11-9cc0%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:06	32284/32284	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1a-7e1c%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:06	21272/21272	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1a-5318%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:07	2184/2184	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1a-888%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:07	14852/14852	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1a-3a04%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:08	9872/9872	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1b-2690%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:08	20760/20760	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1b-5118%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:09	34328/34328	---M--	200	added ('OK')	font/woff2	etag:%2267e24a1b-8618%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/robotoslab.css?ver=1742883355)
21:27:09	4298/4298	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-10ca%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-divider.min242d.css	(from https://websitedemos.net/digital-agency-02/services/)
21:27:09	1494/1494	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-5d6%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-image-box.min242d.css	(from https://websitedemos.net/digital-agency-02/services/)
21:27:09	17903/17903	---MCZ	200	added ('OK')	text/css	etag:W/%22686f9c46-45ef%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-112.css?ver=1752144966	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-112c31c.css	(from https://websitedemos.net/digital-agency-02/services/)
21:27:10	100335/100335	---MCZ	200	added ('OK')	application/json	date:Tue,%2002%20Sep%202025%2015:57:10%20GMT	https://websitedemos.net/digital-agency-02/wp-json/wp/v2/pages/112	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/wp/v2/pages/112.json	(from https://websitedemos.net/digital-agency-02/services/)
21:27:11	2677/2677	---MCZ	200	added ('OK')	application/json	date:Tue,%2002%20Sep%202025%2015:57:10%20GMT	https://websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fdigital-agency-02%2Fservices%2F	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embedc5f3.json	(from https://websitedemos.net/digital-agency-02/services/)
21:27:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2015:57:11%20GMT	https://websitedemos.net/digital-agency-02/?p=112	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/index8820.html	(from https://websitedemos.net/digital-agency-02/services/)
21:27:12	2878/2878	---MCZ	200	added ('OK')	text/xml	date:Tue,%2002%20Sep%202025%2015:57:11%20GMT	https://websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fdigital-agency-02%2Fservices%2F&format=xml	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed8593	(from https://websitedemos.net/digital-agency-02/services/)
21:27:12	2731/2731	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-aab%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-star-rating.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-star-rating.min242d.css	(from https://websitedemos.net/digital-agency-02/about/)
21:27:12	1686/1686	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-696%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-testimonial.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-testimonial.min242d.css	(from https://websitedemos.net/digital-agency-02/about/)
21:27:13	19725/19725	---MCZ	200	added ('OK')	text/css	etag:W/%22686f9e77-4d0d%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-113.css?ver=1752145527	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-113a29f.css	(from https://websitedemos.net/digital-agency-02/about/)
21:27:13	117342/117342	---MCZ	200	added ('OK')	application/json	date:Tue,%2002%20Sep%202025%2015:57:13%20GMT	https://websitedemos.net/digital-agency-02/wp-json/wp/v2/pages/113	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/wp/v2/pages/113.json	(from https://websitedemos.net/digital-agency-02/about/)
21:27:14	2646/2646	---MCZ	200	added ('OK')	application/json	date:Tue,%2002%20Sep%202025%2015:57:13%20GMT	https://websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fdigital-agency-02%2Fabout%2F	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embeda7d6.json	(from https://websitedemos.net/digital-agency-02/about/)
21:27:14	2847/2847	---MCZ	200	added ('OK')	text/xml	date:Tue,%2002%20Sep%202025%2015:57:14%20GMT	https://websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fdigital-agency-02%2Fabout%2F&format=xml	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed3801	(from https://websitedemos.net/digital-agency-02/about/)
21:27:14	12809/12809	---M--	200	added ('OK')	image/jpeg	etag:%22608fe7da-3209%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/05/customer-3.jpg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/05/customer-3.jpg	(from https://websitedemos.net/digital-agency-02/about/)
21:27:15	13755/13755	---M--	200	added ('OK')	image/jpeg	etag:%2260c0fbfd-35bb%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/06/customer-4.jpg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/06/customer-4.jpg	(from https://websitedemos.net/digital-agency-02/about/)
21:27:15	14698/14698	---M--	200	added ('OK')	image/jpeg	etag:%22608fe7d7-396a%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/05/customer-1.jpg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/05/customer-1.jpg	(from https://websitedemos.net/digital-agency-02/about/)
21:27:16	10436/10436	---MCZ	200	added ('OK')	text/css	etag:W/%226638a0b4-28c4%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-114.css?ver=1714987188	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-114044e.css	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:16	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-2a3%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2015:57:15%20GMT	https://websitedemos.net/digital-agency-02/?p=113	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/index3961.html	(from https://websitedemos.net/digital-agency-02/about/)
21:27:16	58619/58619	---MCZ	200	added ('OK')	application/json	date:Tue,%2002%20Sep%202025%2013:05:24%20GMT	https://websitedemos.net/digital-agency-02/wp-json/wp/v2/pages/114	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/wp/v2/pages/114.json	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:17	2612/2612	---MCZ	200	added ('OK')	application/json	date:Tue,%2002%20Sep%202025%2015:57:17%20GMT	https://websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fdigital-agency-02%2Fcontact%2F	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed8de0.json	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2015:57:17%20GMT	https://websitedemos.net/digital-agency-02/?p=114	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/index30a5.html	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:18	2813/2813	---MCZ	200	added ('OK')	text/xml	date:Tue,%2002%20Sep%202025%2015:57:17%20GMT	https://websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwebsitedemos.net%2Fdigital-agency-02%2Fcontact%2F&format=xml	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-json/oembed/1.0/embed680e	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:18	5150/5150	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-141e%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-social-icons.min242d.css	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:18	7025/7025	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-1b71%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min242d.css	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:19	301/301	---MCZ	200	added ('OK')	text/css	etag:W/%2268ad6bb1-12d%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.31.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/css/widget-google_maps.min242d.css	(from https://websitedemos.net/digital-agency-02/contact/)
21:27:20	341973/341973	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Sep%202025%2015:57:19%20GMT	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.9.7.3)
